CASE_ENQUIRY_ID,OPEN_DT,CLOSED_DT,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,Property_Type,Property_ID,Source,Geocoded_Location,Location 1
"101,001,009,324",1/21/2014 0:00,1/24/2014 0:00,Closed,Case Closed Case Resolved pothole fiiled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Boylston St & Tamworth St  Boston  MA,4,1C,2,A1,Downtown,4,Ward 3,308,,INTERSECTION Boylston St & Tamworth St,,Intersection,"1,785",Citizens Connect App,"42.3523, -71.0641","42.3523, -71.0641"
"101,001,009,405",1/21/2014 0:00,1/23/2014 0:00,Closed,Case Closed Case Resolved POTHOLE FILLED,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Park St & Tremont St  Boston  MA,3,1C,8,A1,Downtown,14,Ward 5,503,,INTERSECTION Park St & Tremont St,,Intersection,"7,782",Constituent Call,"42.3565, -71.062","42.3565, -71.062"
"101,001,009,453",1/21/2014 0:00,1/23/2014 0:00,Closed,Case Closed Case Resolved filled multiple potholes,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,100 City Hall Plz  Boston  MA  02108,3,1B,1,A1,Downtown,3,Ward 3,306,E,100 City Hall Plz,"2,108",Address,"207,937",Self Service,"42.3601, -71.0581","42.3601, -71.0581"
"101,001,010,101",1/22/2014 0:00,1/27/2014 0:00,Closed,Case Closed Case Resolved potholes filled with asphalt,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_Highway Construction,PWDx,INTERSECTION of Chatham Row & State St  Boston  MA,3,1C,1,A1,Downtown,3,Ward 3,306,,INTERSECTION Chatham Row & State St,,Intersection,"2,840",Constituent Call,"42.3593, -71.0543","42.3593, -71.0543"
"101,001,010,239",1/22/2014 0:00,1/24/2014 0:00,Closed,Case Closed Case Resolved pothole filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Essex St & Lincoln St  Boston  MA,4,1C,2,A1,Downtown,4,Ward 3,308,,INTERSECTION Essex St & Lincoln St,,Intersection,"4,637",Constituent Call,"42.3523, -71.058","42.3523, -71.058"
"101,001,010,256",1/22/2014 0:00,1/23/2014 0:00,Closed,Case Closed Case Resolved Competed.,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Congress St & Franklin St  Boston  MA,3,1C,1,A1,Downtown,3,Ward 3,306,,INTERSECTION Congress St & Franklin St,,Intersection,"3,437",City Worker App,"42.3556, -71.0557","42.3556, -71.0557"
"101,001,010,705",1/23/2014 0:00,1/27/2014 0:00,Closed,Case Closed Case Resolved ALL POTHOLES FILED AT SUMMER @ SURFCE,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Purchase St & Summer St  Boston  MA,3,1C,2,A1,Downtown,4,Ward 3,308,,INTERSECTION Purchase St & Summer St,,Intersection,"8,020",Constituent Call,"42.3528, -71.0557","42.3528, -71.0557"
"101,001,010,718",1/23/2014 0:00,1/23/2014 0:00,Closed,Case Closed Case Invalid,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_Requests for Pothole Repair,PWDx,INTERSECTION of High St & Purchase St  Boston  MA,3,1C,1,A1,Downtown,3,Ward 3,306,,INTERSECTION High St & Purchase St,,Intersection,"5,903",Constituent Call,"42.3569, -71.0509","42.3569, -71.0509"
"101,001,010,720",1/23/2014 0:00,1/24/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Essex St & Lincoln St  Boston  MA,4,1C,2,A1,Downtown,4,Ward 3,308,,INTERSECTION Essex St & Lincoln St,,Intersection,"4,637",Constituent Call,"42.3523, -71.058","42.3523, -71.058"
"101,001,010,933",1/23/2014 0:00,1/23/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,1 City Hall Plz  Boston  MA  02108,3,1B,1,A1,Downtown,3,Ward 3,306,E,1 City Hall Plz,"2,108",Address,"340,817",City Worker App,"42.3601, -71.0579","42.3601, -71.0579"
"101,001,010,961",1/23/2014 0:00,1/24/2014 0:00,Closed,Case Closed Case Resolved Completed.,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of Causeway St & N Washington St  Boston  MA,3,1B,1,A1,Downtown,3,Ward 3,302,,INTERSECTION Causeway St & N Washington St,,Intersection,"2,526",Constituent Call,"42.367, -71.0585","42.367, -71.0585"
"101,001,011,009",1/23/2014 0:00,1/24/2014 0:00,Closed,Case Closed Case Resolved pothole filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,179-185 Essex St  Boston  MA  02111,4,1C,2,A1,Downtown,4,3,308,CM,179-185 Essex St,"2,111",Address,"54,296",Self Service,"42.3521, -71.0576","42.3521, -71.0576"
"101,001,011,433",1/24/2014 0:00,1/27/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,120-128A Essex St  Boston  MA  02111,3,1C,2,A1,Downtown,4,Ward 3,308,CM,120-128A Essex St,"2,111",Address,"54,293",Constituent Call,"42.3527, -71.0592","42.3527, -71.0592"
"101,001,011,630",1/24/2014 0:00,1/24/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of Causeway St & N Washington St  Boston  MA,3,1B,1,A1,Downtown,3,Ward 3,302,,INTERSECTION Causeway St & N Washington St,,Intersection,"2,526",City Worker App,"42.367, -71.0585","42.367, -71.0585"
"101,001,011,632",1/24/2014 0:00,1/24/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of Causeway St & Lancaster St  Boston  MA,3,1B,1,A1,Downtown,3,Ward 3,306,,INTERSECTION Causeway St & Lancaster St,,Intersection,"2,518",City Worker App,"42.3645, -71.0629","42.3645, -71.0629"
"101,001,012,372",1/26/2014 0:00,1/26/2014 0:00,Closed,Case Closed Case Invalid WRONG CITY,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,224 Tremont St  Boston  MA  02116,4,1C,2,A1,Downtown,4,Ward 3,308,RC,224 Tremont St,"2,116",Address,"137,458",Constituent Call,"42.3515, -71.0646","42.3515, -71.0646"
"101,001,012,551",1/27/2014 0:00,1/28/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,220 Boylston St  Boston  MA  02116,4,1C,2,A1,Downtown,6,5,501,,220 Boylston St,"2,116",Address,"344,795",City Worker App,"42.3594, -71.0587","42.3594, -71.0587"
"101,001,012,608",1/27/2014 0:00,1/27/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,220 Boylston St  Boston  MA  02116,4,1C,2,A1,Downtown,6,5,501,,220 Boylston St,"2,116",Address,"344,795",City Worker App,"42.3594, -71.0587","42.3594, -71.0587"
"101,001,012,638",1/27/2014 0:00,1/27/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,0 Cambridge St  Boston  MA  02114,3,1B,1,A1,Downtown,3,Ward 3,306,E,0 Cambridge St,"2,114",Address,"25,216",City Worker App,"42.3589, -71.0605","42.3589, -71.0605"
"101,001,013,460",1/28/2014 0:00,1/28/2014 0:00,Closed,Case Closed Case Invalid,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,1 City Hall Plz  Boston  MA  02108,3,1B,1,A1,Downtown,3,Ward 3,306,E,1 City Hall Plz,"2,108",Address,"340,817",City Worker App,"42.3601, -71.0579","42.3601, -71.0579"
"101,001,014,404",1/29/2014 0:00,1/30/2014 0:00,Closed,Case Closed Case Resolved pothole filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of Cotting St & Nashua St  Boston  MA,3,1B,8,A1,Downtown,3,Ward 3,305,,INTERSECTION Cotting St & Nashua St,,Intersection,"3,600",City Worker App,"42.3653, -71.0641","42.3653, -71.0641"
"101,001,014,681",1/30/2014 0:00,1/30/2014 0:00,Closed,Case Closed Case Resolved pothole filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,283-285 Hanover St  Boston  MA  02113,3,1B,1,A1,Downtown,3,3,303,CM,283-285 Hanover St,"2,113",Address,"69,080",City Worker App,"42.3636, -71.0544","42.3636, -71.0544"
"101,001,014,685",1/30/2014 0:00,1/30/2014 0:00,Closed,Case Closed Case Resolved pothole fiiled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of Hanover St & Lathrop Pl  Boston  MA,3,1B,1,A1,Downtown,3,Ward 3,303,,INTERSECTION Hanover St & Lathrop Pl,,Intersection,"5,615",City Worker App,"42.364, -71.0542","42.364, -71.0542"
"101,001,014,686",1/30/2014 0:00,1/30/2014 0:00,Closed,Case Closed Case Resolved pothole filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of Commercial St & Hanover St  Boston  MA,3,1B,1,A1,Downtown,3,Ward 3,301,,INTERSECTION Commercial St & Hanover St,,Intersection,"3,319",City Worker App,"42.3672, -71.0525","42.3672, -71.0525"
"101,001,014,691",1/30/2014 0:00,1/30/2014 0:00,Closed,Case Closed Case Resolved pothole filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of Commercial St & Hanover St  Boston  MA,3,1B,1,A1,Downtown,3,Ward 3,301,,INTERSECTION Commercial St & Hanover St,,Intersection,"3,319",City Worker App,"42.3672, -71.0525","42.3672, -71.0525"
"101,001,014,737",1/30/2014 0:00,1/31/2014 0:00,Closed,Case Closed Case Resolved pothole filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of Beacon St & Bowdoin St  Boston  MA,3,1B,8,A1,Downtown,14,Ward 5,503,,INTERSECTION Beacon St & Bowdoin St,,Intersection,"1,111",City Worker App,"42.3579, -71.0627","42.3579, -71.0627"
"101,001,014,881",1/30/2014 0:00,1/30/2014 0:00,Closed,Case Closed Case Resolved pothole filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of Fountain Pl & Hanover St  Boston  MA,3,1B,1,A1,Downtown,3,Ward 3,301,,INTERSECTION Fountain Pl & Hanover St,,Intersection,"5,037",City Worker App,"42.3665, -71.0527","42.3665, -71.0527"
"101,001,014,908",1/30/2014 0:00,1/30/2014 0:00,Closed,Case Closed Case Resolved pothole filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,75 Clinton St  Boston  MA  02110,3,1B,1,A1,Downtown,3,Ward 3,306,E,75 Clinton St,"2,110",Address,"34,049",Citizens Connect App,"42.3607, -71.0528","42.3607, -71.0528"
"101,001,015,776",1/30/2014 0:00,1/31/2014 0:00,Closed,Case Closed Case Resolved Patched.,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,2-16 Avery St  Boston  MA  02111,3,1C,2,A1,Downtown,4,Ward 3,308,CM,2-16 Avery St,"2,111",Address,"7,021",Constituent Call,"42.3531, -71.0628","42.3531, -71.0628"
"101,001,016,181",1/31/2014 0:00,1/31/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Marginal Rd & Shawmut Ave  Boston  MA,4,1C,2,A1,Downtown,4,Ward 3,308,,INTERSECTION Marginal Rd & Shawmut Ave,,Intersection,"7,080",City Worker App,"42.3477, -71.0657","42.3477, -71.0657"
"101,001,016,328",1/31/2014 0:00,1/31/2014 0:00,Closed,Case Closed Case Resolved pothole filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Herald St & Paul Pl  Roxbury  MA,4,1C,2,D4,Downtown,6,Ward 5,501,,INTERSECTION Herald St & Paul Pl,,Intersection,"5,877",City Worker App,"42.3473, -71.0678","42.3473, -71.0678"
"101,001,016,340",1/31/2014 0:00,1/31/2014 0:00,Closed,Case Closed Case Resolved done,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,464 Hanover St  Boston  MA  02113,3,1B,1,A1,Downtown,3,Ward 3,301,CC,464 Hanover St,"2,113",Address,"69,193",City Worker App,"42.3671, -71.0527","42.3671, -71.0527"
"101,001,016,401",1/31/2014 0:00,1/31/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,2 Broad St  Boston  MA  02109,3,1C,1,A1,Downtown,3,Ward 3,306,RC,2 Broad St,"2,109",Address,"156,357",City Worker App,"42.3591, -71.0544","42.3591, -71.0544"
"101,001,016,402",1/31/2014 0:00,1/31/2014 0:00,Closed,Case Closed Case Resolved done,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,55-59 Causeway St  Boston  MA  02114,3,1B,1,A1,Downtown,3,Ward 3,306,C,55-59 Causeway St,"2,114",Address,"26,612",City Worker App,"42.3643, -71.0629","42.3643, -71.0629"
"101,001,017,043",2/2/2014 0:00,2/10/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,11-17 Temple Pl  Boston  MA  02111,3,1C,2,A1,Downtown,4,Ward 3,308,E,11-17 Temple Pl,"2,111",Address,"134,059",Constituent Call,"42.3552, -71.0625","42.3552, -71.0625"
"101,001,018,484",2/4/2014 0:00,2/7/2014 0:00,Closed,Case Closed Case Resolved pothole filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,1 Lincoln St  Boston  MA  02111,3,1C,2,A1,Downtown,4,Ward 3,308,C,1 Lincoln St,"2,111",Address,"264,644",Citizens Connect App,"42.3531, -71.058","42.3531, -71.058"
"101,001,020,110",2/6/2014 0:00,2/10/2014 0:00,Closed,Case Closed Case Resolved pothole filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of Congress St & Adams Sq  Boston  MA,3,1B,1,A1,Downtown,3,Ward 3,306,,INTERSECTION Congress St & Adams Sq,,Intersection,"3,430",Citizens Connect App,"42.3598, -71.057","42.3598, -71.057"
"101,001,020,129",2/6/2014 0:00,2/8/2014 0:00,Closed,Case Closed Case Resolved potholes filled with asphalt,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_Highway Construction,PWDx,INTERSECTION of Chatham Row & State St  Boston  MA,3,1C,1,A1,Downtown,3,Ward 3,306,,INTERSECTION Chatham Row & State St,,Intersection,"2,840",Constituent Call,"42.3593, -71.0543","42.3593, -71.0543"
"101,001,021,094",2/7/2014 0:00,2/7/2014 0:00,Closed,Case Closed Case Resolved done,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of Commercial St & Hull St  Boston  MA,3,1B,1,A1,Downtown,3,Ward 3,303,,INTERSECTION Commercial St & Hull St,,Intersection,"3,310",Citizens Connect App,"42.3678, -71.0574","42.3678, -71.0574"
"101,001,021,501",2/7/2014 0:00,2/7/2014 0:00,Closed,Case Closed Case Resolved done,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of Commercial St & Hull St  Boston  MA,3,1B,1,A1,Downtown,3,Ward 3,303,,INTERSECTION Commercial St & Hull St,,Intersection,"3,310",Constituent Call,"42.3678, -71.0574","42.3678, -71.0574"
"101,001,021,821",2/7/2014 0:00,2/10/2014 0:00,Closed,Case Closed Case Resolved potholes filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,160-170 State St  Boston  MA  02109,3,1B,1,A1,Downtown,3,Ward 3,306,C,160-170 State St,"2,109",Address,"130,383",Citizens Connect App,"42.3594, -71.0538","42.3594, -71.0538"
"101,001,021,917",2/8/2014 0:00,2/10/2014 0:00,Closed,Case Closed Case Invalid,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,1-1 Washington St  Boston  MA  02108,3,1B,1,A1,Downtown,3,Ward 3,306,C,1-1 Washington St,"2,108",Address,"156,032",Constituent Call,"42.3593, -71.0579","42.3593, -71.0579"
"101,001,022,791",2/10/2014 0:00,2/11/2014 0:00,Closed,Case Closed Case Resolved pothole filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,25 Charter St  Boston  MA  02113,3,1B,1,A1,Downtown,3,Ward 3,302,A,25 Charter St,"2,113",Address,"29,957",Constituent Call,"42.3668, -71.0536","42.3668, -71.0536"
"101,001,022,914",2/10/2014 0:00,2/10/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 1C: Downtown,PWDx,52-58 Temple Pl  Boston  MA  02111,3,1C,2,A1,Downtown,4,Ward 3,308,CM,52-58 Temple Pl,"2,111",Address,"134,071",Employee Generated,"42.3552, -71.0615","42.3552, -71.0615"
"101,001,023,936",2/11/2014 0:00,2/11/2014 0:00,Closed,Case Closed Case Resolved filled pothole,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of Congress St & Adams Sq  Boston  MA,3,1B,1,A1,Downtown,3,Ward 3,306,,INTERSECTION Congress St & Adams Sq,,Intersection,"3,430",City Worker App,"42.3598, -71.057","42.3598, -71.057"
"101,001,023,937",2/11/2014 0:00,2/11/2014 0:00,Closed,Case Closed Case Resolved filled pothole,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of Congress St & North St  Boston  MA,3,1B,1,A1,Downtown,3,Ward 3,306,,INTERSECTION Congress St & North St,,Intersection,"3,429",City Worker App,"42.3602, -71.0571","42.3602, -71.0571"
"101,001,023,940",2/11/2014 0:00,2/11/2014 0:00,Closed,Case Closed Case Resolved filled pothole,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,0 Congress St  Boston  MA  02110,3,1B,1,A1,Downtown,3,Ward 3,306,E,0 Congress St,"2,110",Address,"42,080",City Worker App,"42.361, -71.0572","42.361, -71.0572"
"101,001,023,945",2/11/2014 0:00,2/11/2014 0:00,Closed,Case Closed Case Resolved filled pothole,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,0 Congress St  Boston  MA  02110,3,1B,1,A1,Downtown,3,Ward 3,306,E,0 Congress St,"2,110",Address,"42,080",City Worker App,"42.361, -71.0572","42.361, -71.0572"
"101,001,024,108",2/11/2014 0:00,2/11/2014 0:00,Closed,Case Closed Case Resolved cold patch,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of Congress St & North St  Boston  MA,3,1B,1,A1,Downtown,3,Ward 3,306,,INTERSECTION Congress St & North St,,Intersection,"3,429",City Worker App,"42.3602, -71.0571","42.3602, -71.0571"
"101,001,024,391",2/11/2014 0:00,2/11/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Kingston St & Summer St  Boston  MA,3,1C,2,A1,Downtown,4,Ward 3,308,,INTERSECTION Kingston St & Summer St,,Intersection,"6,666",Employee Generated,"42.3541, -71.0586","42.3541, -71.0586"
"101,001,026,637",2/14/2014 0:00,2/20/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of Congress St & North St  Boston  MA,3,1B,1,A1,Downtown,3,Ward 3,306,,INTERSECTION Congress St & North St,,Intersection,"3,429",City Worker App,"42.3602, -71.0571","42.3602, -71.0571"
"101,001,027,506",2/14/2014 0:00,2/21/2014 0:00,Closed,Case Closed Case Resolved done,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of Charter St & Commercial St  Boston  MA,3,1B,1,A1,Downtown,3,Ward 3,302,,INTERSECTION Charter St & Commercial St,,Intersection,"2,826",Constituent Call,"42.3682, -71.0567","42.3682, -71.0567"
"101,001,028,007",2/15/2014 0:00,2/19/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Chatham Row & State St  Boston  MA,3,1C,1,A1,Downtown,3,Ward 3,306,,INTERSECTION Chatham Row & State St,,Intersection,"2,840",Citizens Connect App,"42.3593, -71.0543","42.3593, -71.0543"
"101,001,028,331",2/16/2014 0:00,2/16/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of Commercial St & Hanover St  Boston  MA,3,1B,1,A1,Downtown,3,Ward 3,301,,INTERSECTION Commercial St & Hanover St,,Intersection,"3,319",Constituent Call,"42.3672, -71.0525","42.3672, -71.0525"
"101,001,028,542",2/17/2014 0:00,2/19/2014 0:00,Closed,Case Closed Duplicate of Existing Case,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of Hanover St & Prince St  Boston  MA,3,1B,1,A1,Downtown,3,Ward 3,303,,INTERSECTION Hanover St & Prince St,,Intersection,"5,616",City Worker App,"42.3643, -71.0539","42.3643, -71.0539"
"101,001,028,633",2/17/2014 0:00,2/19/2014 0:00,Closed,Case Closed Duplicate of Existing Case,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Chatham Row & State St  Boston  MA,3,1C,1,A1,Downtown,3,Ward 3,306,,INTERSECTION Chatham Row & State St,,Intersection,"2,840",Constituent Call,"42.3593, -71.0543","42.3593, -71.0543"
"101,001,028,640",2/17/2014 0:00,2/21/2014 0:00,Closed,Case Closed Case Resolved done,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of India St & Milk St  Boston  MA,3,1C,1,A1,Downtown,3,Ward 3,306,,INTERSECTION India St & Milk St,,Intersection,"6,494",Constituent Call,"42.3585, -71.0532","42.3585, -71.0532"
"101,001,029,100",2/18/2014 0:00,2/19/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Broad St & State St  Boston  MA,3,1C,1,A1,Downtown,3,Ward 3,306,,INTERSECTION Broad St & State St,,Intersection,"1,968",Constituent Call,"42.3592, -71.0546","42.3592, -71.0546"
"101,001,029,104",2/18/2014 0:00,2/21/2014 0:00,Closed,Case Closed Duplicate of Existing Case,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,50 Congress St  Boston  MA  02109,3,1C,1,A1,Downtown,3,Ward 3,306,C,50 Congress St,"2,109",Address,"163,836",Constituent Call,"42.358, -71.056","42.358, -71.056"
"101,001,029,458",2/18/2014 0:00,3/6/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of Beverly St & Causeway St  Boston  MA,3,1B,8,A1,Downtown,3,Ward 3,305,,INTERSECTION Beverly St & Causeway St,,Intersection,"1,393",Constituent Call,"42.3663, -71.0596","42.3663, -71.0596"
"101,001,029,888",2/18/2014 0:00,2/25/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of Chatham St & Commercial St  Boston  MA,3,1B,1,A1,Downtown,3,Ward 3,306,,INTERSECTION Chatham St & Commercial St,,Intersection,"2,844",Constituent Call,"42.3597, -71.0536","42.3597, -71.0536"
"101,001,029,890",2/18/2014 0:00,2/19/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Chatham Row & State St  Boston  MA,3,1C,1,A1,Downtown,3,Ward 3,306,,INTERSECTION Chatham Row & State St,,Intersection,"2,840",Constituent Call,"42.3593, -71.0543","42.3593, -71.0543"
"101,001,030,017",2/19/2014 0:00,2/20/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,160 State St  Boston  MA  02109,3,1B,1,A1,Downtown,3,Ward 3,306,C,160 State St,"2,109",Address,"314,173",Citizens Connect App,"42.3594, -71.0538","42.3594, -71.0538"
"101,001,030,143",2/19/2014 0:00,2/19/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,1 City Hall Plz  Boston  MA  02108,3,1B,1,A1,Downtown,3,Ward 3,306,E,1 City Hall Plz,"2,108",Address,"340,817",City Worker App,"42.3601, -71.0579","42.3601, -71.0579"
